application_id,user_id,company,fee
3035dfbe-6e56-48c8-9046-49ae46b007da,190b0ac4-f113-4f66-b163-e63ad3bac552,Rege-Kumar (HealthTech),2590.15
56fb1de3-0f61-4375-a68d-a7ad74c1a160,a9ee2d3d-b6e9-40f9-b06b-00a82f27f24c,"Bhalla, Swaminathan and Walla (Gaming)",218.49
dface296-afdb-4c17-94b3-904454348d53,bd0b0a45-23d8-47b7-a6d0-d7d6a5c6c92d,Chowdhury-Nadig (Logistics),4822.65
59b37771-ddfe-4959-8a0d-4789aea1698c,43d1605a-0544-4475-95f1-b6ddb9ed5442,"Sampath, Soman and Koshy (EdTech)",1034.58
889dd304-1d6c-43ba-bc77-0c9bab5ef603,5a13e3ff-b9ab-405c-868f-7b628abc32f0,Dhillon-Patil (Media),4112.45
7bb14668-a489-48a5-818f-aa6f29fbf872,3e608c40-86f2-4dd0-aacc-8e9cc5269e50,Pillai-Morar (E-Commerce),4309.07
de5c85d2-54ef-436b-84b0-48c060a75dc0,e01a3f09-a857-4d6c-ad96-2ee3f30fcf83,Banerjee Ltd (CleanTech),3183.61
103752e7-43d4-4281-aaf5-e70080e6786d,dadf8591-b5dc-4bd8-b28c-01f01d3a121b,"Bhagat, Khatri and Kulkarni (HealthTech)",4937.93
0c81da4d-4f68-44dd-aa6c-9e871bd1abb2,4a8f4ab1-bccb-4e56-a060-564185c1e26c,"Rajagopalan, More and Patil (Gaming)",4931.58
0b6b1c56-a432-42dd-8bf0-dacccd38b737,a723c980-a505-4868-9e1c-06a823187a92,"Dara, Warrior and Khalsa (FinTech)",1508.69
391a6ee2-f256-4b73-a840-56747b45bf14,bf98ef27-4f9a-4dd2-9b6c-369a639b3036,Rama-Anand (CleanTech),1013.58
ad93f054-d2f6-4c61-9265-8f32b394e16e,b2b992ca-c4b5-466c-b36a-d7e596109b1b,Kumer-Mitra (EdTech),3155.13
2068c531-cc91-4ddd-8ffd-e821b0426593,26cdc5b6-2d07-4b36-a9f2-c18c407d67b1,Keer LLC (CleanTech),4465.57
e440ba31-ccd2-46e5-a4b3-1a819223f7c7,25870de7-f27c-4193-ad1b-12b15338d3d9,Dyal Group (Gaming),1703.9
6932f77a-ab13-4069-98d3-dd7bab81c2b5,3836e3bf-337e-4687-a1b0-ae4cdeb9a0be,"Nadig, Ray and Bandi (Media)",2047.61
c6feff4b-2d95-439e-8c40-7b3d90e83514,d75c8d4c-5fb2-4c87-97e3-f1e6977506c2,Buch-Swamy (Gaming),4828.94
ce9ec847-fc2c-4f80-bb02-71c9c958f607,f82217ff-7ccd-4d62-acfc-05450333e0bb,Sachar-Natarajan (EdTech),3115.16
d0071276-f8d1-41c4-bcd8-8646ff077259,3a05486a-15dc-4bfd-9dad-c12eafce201b,"Sami, Chaudhry and Dyal (Logistics)",1852.7
ac23b88e-eccc-48d7-9d95-e42f8ddabee0,c3f322ba-9706-4e4e-875c-f3481a44a11c,"Lal, Toor and Bhatti (EdTech)",2373.65
90c9efb2-644b-4bc0-8ae8-816ca04e63ec,7a1d2eee-966e-48fd-8221-fdc877823465,Salvi-Narain (Logistics),4035.43
349f5739-fc66-41d2-b7d8-f1384411fe02,2bc27f25-3c50-4ad6-bebf-7d3ca622ff35,Bala-Ben (CleanTech),4221.05
af8ef1f0-56d3-427e-837a-99c20f9aa28d,04fdc1a4-7e3a-49f0-a666-f3ad5a2f3a36,"Gour, Sawhney and Deshpande (EdTech)",1614.81
42b31f15-2781-466e-90b7-3c3263411876,518e2ccc-2d8c-45b4-bfd6-0cf5882aa155,Rattan and Sons (Media),4258.25
7eac5237-4dec-4595-a171-0daa62e6dc57,6e36b687-4d52-4f22-8926-b95401d4d531,"Mody, Murthy and Butala (E-Commerce)",433.54
ece853b4-3a34-4222-bb58-7a31d03f4127,532f166e-3a79-4e8f-9668-be289a436bd8,Dugar and Sons (Gaming),802.36
bba75f5e-378a-49d1-b6b4-5068dbfe64f3,b0ac52d2-cbc6-4f40-9172-6d5b1c57962b,"De, Roy and Nagarajan (Gaming)",1813.24
1dd53944-4e6c-4c4d-8490-73343ecfe41a,1a41f1a2-188e-4564-8e53-57933799fc7d,Sridhar-Deol (Gaming),2206.19
92ae2e1e-1d67-4600-9899-f2ae8ebf746c,6b9be458-9439-494b-a644-8b266e4526e8,Ghose-Narang (FinTech),2991.99
c0173eee-f092-4e59-bc8d-70f94bd2ff08,0a597e81-90c2-4943-ac48-a768584653f1,Issac-Chad (E-Commerce),820.74
c63291d7-4df2-4c71-9dbf-07e99a9e5905,cd59ec7b-4cac-4bb9-9b30-b290637ed7bf,Pillai-Gopal (FinTech),3158.26
f0e5970f-a0af-4280-8be3-6534218a4c63,68a8ded4-9da7-44ee-a7dc-457615925a9a,Purohit-Kapur (SaaS),2160.69
6efbef14-ca53-4bf4-8cc8-dfd078a2f009,3b0b323b-e804-4c78-8de0-044bffde6e0b,Bajaj PLC (FinTech),1245.73
bd8c5846-32e4-4f1f-95fa-d8f9cd3498b8,190ec0d9-8bf2-4fe2-9239-766b01490183,"Karnik, Chakraborty and Shere (Logistics)",969.23
b8bf0f9e-e342-4d2c-827a-25ecf3753986,fdd31c26-165e-4b21-bc87-cb9ffb2f350e,Lala Ltd (Media),1092.01
829a0d1e-19cb-474f-a1f8-84b1c92472bf,9bb12f32-af9b-449f-a6c6-d10c21becebc,Bawa Group (SaaS),912.13
15560100-8774-4bb1-9a0f-d850a0d97ce1,4c01327a-7cf6-4b1e-be20-c5e24dd0eb2d,"Sanghvi, Lad and Dixit (CleanTech)",2532.72
8b25d632-2bdc-464c-b185-0462049eb437,bff23330-6ddb-435e-bbe1-6b03d4185400,Pillai and Sons (E-Commerce),1171.83
367812f2-30f9-4995-84f9-acaae4129e60,957caaad-8369-4b38-87d3-bf51224eb4a4,"Dalal, Atwal and Vora (Media)",3555.54
c97cd956-1642-42c6-99de-b89e160f64e5,f2314761-3459-4433-9513-1217d7a6403c,Setty-Talwar (Logistics),3163.44
044e329d-4e21-44fa-b0b9-762ea67f568b,25670567-eb12-4196-baa7-ddd8a12e7a46,Kapur Ltd (Consulting),2422.56
a2054635-b531-42e2-bc1d-49ff234c4cc1,3dd0feb6-b82f-4440-99b5-3bd74858f339,Halder LLC (Gaming),2163.61
1feeaa0a-dc23-45cd-9726-a80a89d7a1e6,9da70bbe-6e30-49cc-8713-2eec1f622ac7,Talwar-Raja (Logistics),2655.71
59553083-08e9-4a81-bcac-a796ebf02e6b,6d49b9ae-2daa-437b-9486-37e883c5da3c,Sankar and Sons (Consulting),909.54
0dd531d8-aba2-4040-a6a7-6afd30421f67,a8438359-4e33-4c32-a971-e571ef2c3c78,"Kale, Mandal and Gulati (E-Commerce)",1286.59
aff1c303-1d86-4610-aa79-acbad98a6c53,a60c9490-b656-4926-9d27-890bed62c2e6,Gole-Rege (CleanTech),1140.51
ca9b9e73-7607-4a50-8507-f18f2b6226d4,02ea33be-e9d0-4b37-9fb6-132814891ac3,Balakrishnan LLC (HealthTech),2611.43
12fdc20a-1289-4fa9-b8ba-ee2cfea4ea8a,fdd31c26-165e-4b21-bc87-cb9ffb2f350e,Keer-Seshadri (EdTech),2414.0
7a145663-1c7b-48b2-b869-efebe213e3bf,a911d2bf-e383-4836-8131-5b12e93f1144,Pingle PLC (CleanTech),1979.39
4af8c315-d1b2-4265-8637-e4374956ccd2,9ca393fc-76a1-4091-81b1-af019cdb6365,"Shanker, Chada and Anne (Logistics)",3064.45
6f6e0599-1052-467a-b75b-4662174371f0,a9ee2d3d-b6e9-40f9-b06b-00a82f27f24c,Deol-Naik (Logistics),4889.7
545ce4c8-2624-467f-ae80-3cbf8316cfc8,e8cc75d5-45cc-4719-9e4a-1ae56ac364c6,"Rao, Kala and Rajagopal (E-Commerce)",4640.18
2f083376-8b17-4f69-b85a-a1b7cd330727,d358cca3-047f-4e65-a8e9-7eb0b3ccc401,"Sampath, Kunda and Bora (FinTech)",2238.96
ae9126d0-19da-452f-8fd0-734c79fc8194,9af70926-3fec-4e0b-bb47-a6d6988c862e,Bhargava Inc (Media),3152.61
55ee2e25-7d0d-413f-9c2f-d35772de6cbd,6243525a-b5b7-4709-9e37-70f6d2b67b50,Keer-Sinha (HealthTech),3112.2
7f7f71c4-9209-4005-a8c2-34f18cf0e8dd,9da78b10-2e6e-4986-a54b-eba2ad3be61e,Bath-Ahluwalia (CleanTech),1329.26
417bc74f-1535-431a-b1d1-07dc738a40eb,68a8ded4-9da7-44ee-a7dc-457615925a9a,Thaman-Raj (FinTech),3111.35
0728fd67-57cb-44ff-8079-aa1241b9584c,e03b6dcb-3a6b-4958-99ba-73e7c39fd89f,Rana-Prabhakar (Gaming),3577.61
eeb90019-8913-4f2a-91f4-e29c1ee456c8,ef0d329d-6902-494e-ba10-2f82139b2c10,Barman PLC (Logistics),1760.3
b47dff30-9549-469f-8e8a-a6107fb1bb35,6c743c38-d642-4565-8760-501ff5a110b3,Lad and Sons (E-Commerce),781.72
09f197c3-01a0-4c9f-856a-20fd0b5b20ea,ee0a20fe-9772-4322-b622-4466c5956f37,"Tailor, Nori and Sidhu (SaaS)",3562.88
dc2f386b-a1a7-4282-a68e-07f068d38c16,6a84e643-4e67-4e8d-827c-7514c4487c13,Chakraborty LLC (Consulting),1635.17
1f51c2b3-4840-4982-9325-4b73c00307f0,0cb09a6d-1a74-4791-b406-c5a17b483ea6,"Wali, Sant and Dhar (EdTech)",1697.71
d2e6819c-e335-4fcc-a470-cb7b8167463f,2d0f1361-ec81-4f0f-8ab1-8e55605d20c9,Dada-Munshi (EdTech),1462.88
19c0961a-458b-475a-a3d9-22c9298d93d3,23a2692a-542d-4f3d-ae7b-3a8c23df07bb,Datta Group (EdTech),1908.87
0f0ec534-4b5d-44cb-8540-fc962d7b38c8,11e5f53b-caa5-475a-9fdd-d2011d6c0dd1,Patel-Sani (FinTech),2982.01
563d8077-7c94-440c-8cdd-0216ac6d89a2,0a8916ff-a5db-498d-8c79-c54acf0b7b82,Lall-Lalla (CleanTech),904.75
8745247d-5878-4263-be5c-933311ba00b9,2d8680a5-705d-40de-92e0-eae0f589c069,"Munshi, Sarin and Gala (HealthTech)",2840.18
57e61dd9-5b08-4a85-b262-f69ed3e61f26,405c6198-0f64-4b1b-a7d3-f4bd46787251,Swamy-Dora (Logistics),2573.19
03c7e68e-cec8-431c-ad87-937a0f378558,2ca0880c-782e-4981-8e35-c59909634308,"Sarraf, Bera and Gulati (E-Commerce)",307.43
01888611-6d9d-4883-92e2-adc8cf1ab270,41dff0fd-4160-4201-a331-d4ecc0d4e82f,Bhagat and Sons (Logistics),961.64
dcfdf062-dcce-4e22-8cad-a2ffed08cb6a,df637022-0e37-46c4-adfe-39d1cada9230,Banik Group (Gaming),3254.77
5814b275-7ca6-476f-bc46-157780e83dc6,95233978-1250-4a68-b0fc-09adcbe06ed1,Gade-Sibal (FinTech),1164.09
66447e19-8432-445a-9353-8a2ea465a612,0a597e81-90c2-4943-ac48-a768584653f1,D’Alia-Talwar (Gaming),2267.83
e02dcd7f-12fd-4896-bc16-9424aa323eab,5cad92cd-7b53-4f71-9d34-0b609d862cc1,Sathe LLC (SaaS),438.96
0726ecc8-07bf-40dd-aaca-5447efafc732,70e4e7c3-a1b5-4054-8082-f8554d9943d2,"Sundaram, Shankar and Tailor (Gaming)",2936.63
65723d0a-b692-46a7-ac2e-0a3d9cca6720,6b5b7780-f54f-4e1d-b530-286c983918a3,Divan Inc (Gaming),1737.26
d73c2814-e31e-4e35-8600-368e80338f86,05cda1cf-08af-44c9-9a19-2d737575f74c,Chander-Jani (FinTech),2996.34
0e42e585-a846-4d76-8169-39111e04588c,f59c60be-1af8-480b-b242-35484e6dadc5,Gole-Ganguly (Logistics),3878.46
c87063fc-ac8d-4646-b76b-bff6a73d58f2,6b5d9c97-8cee-438c-a0b7-31ab57fba48b,"Trivedi, Mahajan and Kala (EdTech)",3182.0
a4d8616b-fe8a-4736-beaf-6b368a64ebb8,c0970030-f864-4ae1-9689-fc1e26b342b6,"Agrawal, Vora and Gole (FinTech)",2539.8
b893fd82-f36f-4e0d-8da6-7da29153c501,919db7a9-765c-4ff1-9ba8-3b7cba51a357,Bose-Koshy (SaaS),1545.35
db42456a-0223-48fc-96df-a11bad51f42c,9adae4da-0f1a-4e73-8424-1edc60047fea,Chandra-Narasimhan (CleanTech),691.22
2f0ecaf3-c083-4a83-84f8-62e3b5b6a380,d8bdfb7e-e9f9-416a-8df7-94473b3ad4ad,Mane Ltd (FinTech),1504.34
4919759c-ac55-410d-8646-8d1ff0cf6ad9,08670ff8-7e1f-41ec-bc09-8c304e92bf34,"Dara, Ramesh and Prakash (EdTech)",2594.32
a79eefc9-2ca8-4c96-a369-a8575c020cd9,3d648256-c693-4a1e-9162-8f0d76bc85a2,"Cherian, Naik and Dube (HealthTech)",2904.23
6a505f77-b343-46c9-890c-26345e3e977b,e3ae0735-44a5-452a-88f2-be08f436b2e3,Bumb Group (FinTech),3019.17
f10f3e62-a0a9-4396-b2dc-08981c16b179,e61d2f93-e627-40a3-90e1-855e824ac156,"Srinivasan, Setty and Luthra (Logistics)",621.6
bb6b97f7-6167-4b88-ab31-ade947e32cb6,d876d9a4-c844-43a3-a2a3-4df98b7e202f,"Ahluwalia, Narayan and Bassi (SaaS)",3166.29
ef5efb77-b3d6-41f1-bfdb-5b92e234cc94,5e15d001-ad0e-40eb-8cce-7f9bc2df6d88,"Sethi, Nair and Dayal (HealthTech)",3007.69
8f6eca6a-4a2e-44f2-9c2d-5f197152412f,4881f31c-6827-4e69-bee5-d1b31f5a3293,Bava Ltd (FinTech),506.32
dedb9693-7e87-4769-b85b-c60fd4bb34f6,b42263b3-5912-4742-ba29-b963547cc606,Naidu-Bhakta (EdTech),1657.48
aa552fdc-2bb7-44cd-9b26-31d06521fc92,9c31367b-3095-4739-9489-ec2fdba82342,"Bobal, Raj and Chanda (Gaming)",1046.13
6be17337-41eb-4089-89fa-d498f98e7bb9,9b61962d-432f-44e5-b437-01d064c8498c,Kumer-Gokhale (FinTech),3598.81
cd7f288a-b778-4c8c-b956-d85190447151,7bb09f40-11f9-4396-a8fb-16024aeb8394,Rastogi Inc (Logistics),806.43
617fc954-480d-4db6-8717-757187682db9,7775c926-f5be-4573-9e93-8b408c17f09a,Joshi and Sons (Media),1100.39
0fe34b86-4283-4051-9ff0-4864a6dd36e3,e33c8570-079b-485a-a1b3-79eb51e11779,Rau-Mane (FinTech),1410.78
c53eb59c-277f-4a0f-8103-5dcd559857f1,dcd7e528-7373-4fd3-8adb-35c8f955b3dc,"Dube, Dara and Misra (Gaming)",1854.67
1f8a58b3-bbc6-413c-8120-5c9059ffeca8,c8a5a37c-6d16-47fe-befb-81538ea9fa71,Sankaran-Mukherjee (E-Commerce),1702.88
df59cb17-e7ac-4277-9c69-a91b3d007747,bfa9a641-404f-4f89-b9c4-9ce763b180c0,"Deep, Parmer and Char (Media)",1558.35
ce13480f-f625-4f90-a94d-612dc9966795,5cf3b755-86ba-448f-863c-826de99e3b1b,Vala-Iyengar (CleanTech),1312.07
e94500fb-bba1-489d-a67b-771d4c328d00,289a813c-a0ed-4c61-b7ed-b83486b701ca,Sehgal-Rama (SaaS),3927.83
b88b2ea9-72e8-4bea-9259-0684a59f438a,f5eacab4-40a8-4139-8178-cff63f8f4b29,Loyal-Sampath (Media),2810.38
eeeb0613-7751-4529-9a05-4c2021411ea8,4a279905-5db7-4b61-8e4c-0a339f894029,Sami LLC (CleanTech),1843.72
17c39ab0-8a68-4e0d-a84f-729dbe35ca7b,e95add1a-4564-48f2-b462-2e73b8e9d4dc,"Grewal, Saraf and Sandhu (FinTech)",1193.45
3738e25a-aaee-42c9-8e4f-0b43441075b3,c0b18bc4-d4dd-459c-a05c-80b755f2fbbd,Baria PLC (Media),1158.19
f42816ae-7ff6-4f54-9723-040d162e16eb,6b9be458-9439-494b-a644-8b266e4526e8,Sheth-Kapur (Media),860.81
cb5e990d-8bb7-4a0a-9497-a8846e9dbd0c,ebfa84c3-b5f4-4ad8-92c4-293102d71133,"Dubey, Tandon and Vyas (SaaS)",396.48
cb91ef69-e16f-469c-b61a-a3ac5abe4266,09214043-77ff-443c-9ab4-8b170379b9c9,"Vohra, Chacko and Mannan (FinTech)",2145.82
eafa2bde-16a7-497f-9843-cbe319438633,3e5139fd-ed3e-4484-8128-cd5eb263cbae,Sarkar-Buch (E-Commerce),3374.11
5700f307-ced1-4c84-b18d-9c4d48056bfc,e4f7f628-7cdd-4751-a33c-16195aaac9cf,Mital-Dixit (E-Commerce),4060.81
0590ce81-15eb-446f-ba82-705102cd6590,4b813ae4-e3ea-409d-b586-7efb53b1a4f5,Mital and Sons (SaaS),1956.47
43260fda-a85c-4b9e-a73e-b2914eb51567,e95add1a-4564-48f2-b462-2e73b8e9d4dc,"Sane, Merchant and Batta (Consulting)",1365.81
47b08c4b-2fb8-4fcd-8f65-2e05e22cb6c6,ed18fe2d-5cf4-47e2-9971-4e397dc7cd40,"Bose, Bath and Varghese (EdTech)",4831.92
bd2b2b5f-998e-4110-8875-5df04b6485bb,2d695da2-020e-4907-ad57-da2be4ad0d34,Uppal Group (Gaming),3747.58
f7e23289-16cb-464c-90f0-c5ae63aaed79,fec60bc7-ce2b-4cc6-90a1-fca1bec00f87,Chandra-Shetty (SaaS),1177.67
0d67aff2-1c66-471e-b1ef-5df26e6d45fd,df8b5f1a-efc8-422c-a7d6-10803ebd4a82,"Kulkarni, Pant and Kumar (SaaS)",4688.39
52377c52-a78f-4564-8b02-ad248abadbd0,98e10640-20a8-44ea-a33b-4fd90885eddd,"Bumb, Thakur and Babu (FinTech)",4793.16
0a013445-1dda-4b9f-8b6e-c3f2e6390810,b5e8e0ff-44cf-462c-a738-3df77647c3ba,Shere and Sons (Gaming),731.95
3e9d5d5a-d8f4-46d3-8d10-176bde79da52,75ee97f0-c52b-47d9-8eac-a19fa141ae34,Ramaswamy Inc (HealthTech),4192.44
f3d7d88d-760c-4fb6-978a-3d817bee63cc,392e60ff-a220-4ab9-a80b-f8744813e25a,Saha Ltd (Media),965.09
eea354cc-c5af-49bc-8b63-ff56c398fa65,73fa9d42-bce3-4704-ba6c-14b0987c2c01,Murthy-Sha (CleanTech),3417.58
09750aa4-fc47-40d2-b51d-dbb41dabc2cf,dfcfcc3b-66d2-4727-a850-da2587fb8d14,"Sengupta, Lanka and Om (CleanTech)",3391.73
260d82aa-921c-4e3e-b8be-7df0e6318719,b80abeae-d11c-49aa-b987-e427811b8236,Kakar and Sons (HealthTech),4814.6
3e138169-df85-4a74-900d-289b4b122c25,f31adb25-6742-4fca-bbeb-134fae349600,Lad Ltd (Media),4656.35
d938d06d-ad43-462b-8fe1-f469616a7b63,d670dfbb-9488-4283-bc3d-9a6713b2c311,Saraf PLC (Media),743.76
5d8ca146-1f85-490b-8566-44187d388bb2,ba1e88a4-f9a4-4260-8fea-2e8a158f899b,Ahluwalia Group (FinTech),2810.33
057682d0-df88-43e3-b888-f7cd3124f352,937558cf-7d00-4c3a-9b78-daa2cc847ff4,Arya and Sons (FinTech),939.41
adf7c55e-a63b-4484-8210-695760ff7bc1,9bab31fc-75d9-41f5-a3a6-da927e90896f,"Sood, Sharma and Ravel (SaaS)",4607.34
31e68dcc-2216-4fee-816b-f5053a04663d,e7d4e9ce-1103-491b-a17d-988939d9aaad,"Sur, Mitter and Patel (SaaS)",4458.15
ba204279-cde6-44c6-bdf3-7f608c5b6129,eaa5a6e3-c7cd-4f44-bb94-84dcf92265e4,"Rana, Mittal and Chahal (Gaming)",4566.2
c706a9c3-ea77-460f-9200-8b861ed433e5,6721f64d-42db-4ba1-96fa-5a6aa5eebead,Deshmukh Inc (HealthTech),4028.19
06cf270e-1079-4582-815c-bc235f54a331,a91f0d0e-dea4-416f-b7bb-8dd901a22565,Choudhury Inc (Logistics),2357.71
3bade023-d04e-42a7-af80-6bc0c2183dd0,209d79b5-b57b-408b-878f-fc4b68ee7da2,"Guha, Bala and Kadakia (Logistics)",1349.9
e8360306-9f42-4c7b-b72e-e76c9b3016f6,ff4621a3-22f1-4717-bcf2-d6253a10886f,Dhillon-Khurana (CleanTech),1685.12
21baefb0-8160-4afc-8360-a402d84ab2e0,a9ee2d3d-b6e9-40f9-b06b-00a82f27f24c,Yohannan-Halder (EdTech),4535.88
51f20643-0289-462f-b1be-9167328aa1af,0a8916ff-a5db-498d-8c79-c54acf0b7b82,Mitra Group (SaaS),1872.66
769c6d3f-36f3-48ef-8e8e-9e3705df1967,1420093e-818d-4c53-a66e-7617913600c8,Som Group (Gaming),3530.03
a530238f-177f-42a0-8d21-7cb885c6e91d,936fdb90-dbf0-48b5-9064-42d38678ebc6,Dada and Sons (CleanTech),1394.26
4dc9fa5b-314d-4f52-a9cb-9e98e9d697de,dfe635f2-4b22-46de-bd40-827f2fcc7b4f,Saxena Group (CleanTech),979.2
87bf6c80-11e3-43e3-874e-231dc1462f3f,fffcbcaf-3d8b-4dbb-8e57-e8afa62ce851,Bahri-Sengupta (FinTech),3384.1
0a5ca76a-54da-4bc2-b249-b0679b53d3e7,d7f61cb2-98e7-488d-a7e4-994c53ff5682,"Kibe, Jaggi and Menon (Media)",3570.47
1b25c13e-5eea-4a0e-9906-7e7dd4ffff7a,0fd25975-319f-4acd-a94e-f38c09368b0b,"Ramanathan, Behl and Nath (Consulting)",889.68
4b6e2597-45fa-4032-a8b3-da512d49e96d,0495c5bf-b0ec-48cb-b663-8d3b81eec895,Chauhan Ltd (EdTech),2478.44
564e10db-9627-43de-845f-4c249980259e,0c6863e8-22ed-4fc4-bbd9-d34ee24cdf83,"Sankaran, Sagar and Tandon (Consulting)",560.46
cb85fbad-ea88-40a8-b3f0-0c8eeaf5f2ae,c88de7f8-0ea3-4a46-b251-539e5f07d696,"Mannan, Bansal and Sura (FinTech)",3113.58
8569cf72-1935-48da-aa23-57df2f98ff46,15e110bd-c8ee-4e00-bb6d-912ad15bbf2a,Sunder-Varghese (FinTech),3342.5
89ffac8a-da41-4a9c-8184-821556ec45b1,0547e32d-3a31-434f-bf2d-3809a9df90c4,"Sura, Kata and Bhat (Logistics)",3881.1
be462723-e49b-4462-a568-47bb6e7f36c0,7ceb764d-cf44-40e0-b18e-e836f5693fff,"Bahl, Sami and Mutti (Media)",4494.91
2d296c33-8ae4-4204-9cc8-85f4bf159467,c2d43a4f-6431-464e-ae45-2ef82facfeb0,"Bhatt, Loyal and Sahni (SaaS)",3150.36
e85050d8-8645-485a-aaf4-bb8d7e28bdaf,bca2eeb1-814a-4d63-8042-b1a78f941534,Dada-Talwar (Consulting),4762.69
7d7e1bd8-896d-4e90-9361-a00f7f92c5db,3aca682f-55af-4b15-946b-1e2c4faa71bd,"Palan, Sen and Sarin (EdTech)",316.88
bfd82cf4-fc41-4599-bad3-abc648d94ff1,b6907423-41ca-4d5d-8b87-872a63e39025,Edwin LLC (Gaming),1286.11
51bf906b-bb14-47a8-9bc3-a4e995565781,19e1828a-6087-4a31-8e73-7ed1b3588e38,"Handa, Singh and Padmanabhan (Media)",1083.7
2e940c1a-0459-4877-b5ec-190f5c8d77bf,ba1e88a4-f9a4-4260-8fea-2e8a158f899b,Kata-Tripathi (Logistics),4135.18
9e548d1b-0948-4704-9608-2474e1aa238e,2d92f046-f13b-4763-858d-f25d4363709e,Nori PLC (E-Commerce),2792.15
7aaef88a-6d49-4857-96c4-de950b956348,9475e03e-b9a6-472a-8dc2-04ac612c7ef4,"Sidhu, Deep and Memon (HealthTech)",3521.82
8391be0c-3f10-4997-8883-f233ae037edb,f1c606d5-e18d-4535-bb39-188c1ed78f6d,"Ramakrishnan, Saha and Parsa (CleanTech)",2076.81
1ad632c0-983f-41ec-92a2-4d0d35f4d210,c2d43a4f-6431-464e-ae45-2ef82facfeb0,Edwin-Johal (Consulting),3579.72
e87f961a-2dc5-41c9-a4d2-051103503d62,0495c5bf-b0ec-48cb-b663-8d3b81eec895,Chadha-Subramanian (Media),1937.53
c9c4b2a7-bfdb-4214-891f-3a6d6a720710,c8261f45-a0ed-4394-b6f2-4961a9402bc0,Ghose and Sons (Logistics),3746.58
4a4c837d-cedb-4300-a93e-c8f862bb5de2,5f71e49d-3b3a-45dd-b2ce-97ed4d6119c3,Swamy Inc (EdTech),206.75
620217d6-7714-43b5-990d-3cc767e4b12e,9572cf40-38e0-43ed-850c-81f85185d697,Tak-Mitter (EdTech),4912.58
18b0f941-6628-4e72-af1b-814937afa239,9158069d-4921-4ba6-a444-a61b7bc6c8e2,Kadakia PLC (Logistics),3456.06
4d1311d7-75bc-4e6c-8c09-4229a86234b3,23a2692a-542d-4f3d-ae7b-3a8c23df07bb,Badami LLC (E-Commerce),2841.73
8988ff35-2500-4814-a8d0-1454b0f325eb,d876d9a4-c844-43a3-a2a3-4df98b7e202f,Parikh-Dutt (Gaming),3053.24
30f7d9ae-617e-40d0-a425-f79871bcc1a1,d5ba4df9-253c-4e7e-9032-f39e585ff840,Thakur Inc (Gaming),1499.92
7c6d3942-efa0-49a1-9834-599a307ddf1a,8fa64203-1b11-43c5-9fcb-81c9ee85ee9d,Nazareth Group (EdTech),4031.98
7ecceb16-4224-42cd-bdef-6c2cbaea8b70,2e05cb2a-5820-4225-823e-c05a08678bba,Karan Inc (Media),4305.3
65539d32-cb7c-4a89-adff-8b166d9d5600,ec32c452-8467-4c55-8f83-9c8b11638884,"Kapur, Sur and Kuruvilla (FinTech)",4871.85
da0b75e8-aefb-4046-ac2f-869619e71be2,b98e1a3c-ef19-40c3-9877-3f80709b6012,Pant-Batra (HealthTech),1015.29
01b58335-d71c-4e05-a778-5897eedab779,7ceb764d-cf44-40e0-b18e-e836f5693fff,"Loke, Dora and Varma (Gaming)",2389.06
b4cfd703-8542-48c7-bfb8-76f56df64b5e,8c372a78-8975-4d9a-9bd0-85e667403372,"Chawla, Bedi and Sarma (Consulting)",461.33
73ecc141-3dd5-4354-90c4-0b7bf0ba3746,401e1acf-2f99-4b73-8f7f-14588d9ad30a,Choudhry-Cherian (E-Commerce),3790.42
4f2a9a29-88d0-4c3f-8652-6397f8cd4f34,6aac1091-7f3d-435d-9a0e-10f7d81635eb,"Chaudry, Barman and Tripathi (Consulting)",4702.39
5f4d62ee-073f-472c-9ed5-f114778a76f2,1aa7a7dc-a16d-4bcc-a82e-d7c9f53b7016,Ganesh Ltd (SaaS),2955.02
1a51c570-8b96-4ee3-a8d2-802fa5858561,855566e1-6932-4650-a63c-0fd711098613,Jha LLC (SaaS),1043.54
ea09c6b0-e113-4979-b454-69cc2e52e7c3,6fc8b5c6-221c-46b7-90d0-d477f56bdb48,Master Ltd (E-Commerce),706.97
930eb46f-3d99-46de-b85c-9df9540f9120,8b875066-e24e-4086-a364-f3eb3e703757,Toor-Tara (SaaS),3270.54
c9b5bab5-90fa-4a32-bbc5-6afd25fe18f4,164ed970-a3de-43e4-aa0b-4bf449f01c60,"Chaudhary, Dube and Patla (Media)",3856.31
37dacb20-ce77-420e-9527-db9b6dd6a9e1,8f47c877-0009-4e96-89b8-429c8cfe2700,Devi-Das (HealthTech),4562.68
ce252c8b-fbbb-43b2-84f6-15a1459c31d7,c0f6ff67-791a-4f65-b20c-11fa063446fd,Sarna Group (Consulting),2377.64
8697e901-6970-4b28-93ca-0b0b84b60dd4,ada341c2-b073-4434-a4be-468d7e754864,Korpal Group (Logistics),4123.23
86b8dd2e-d110-4590-a9aa-dab96dd51d91,73fa9d42-bce3-4704-ba6c-14b0987c2c01,Mangat-Tiwari (Logistics),4968.06
4d21d1be-5b1a-467d-841a-105130cfcd13,0c1c6819-934b-4069-8700-35f2f4d0c911,Chada LLC (EdTech),946.66
4cfab223-4abb-4e52-b8ce-6c03d5cbfd1d,4a2b1640-294c-4355-8f4f-12c8d2b80da5,Sachdeva-Patel (Gaming),467.03
