user_id,signup_date,cohort_month,active
40f1040a-2e23-4e15-9ed1-4c084d47bef1,2023-11-18,2023-11,1.0
faf4d130-b74c-4616-8dd4-960d8dd5d486,2023-07-28,2023-07,1.0
d8d73959-4b56-43db-8598-ba335449b406,2024-04-27,2024-04,1.0
e478a97a-1fdd-47df-9348-8147e0ed578d,2023-03-05,2023-03,1.0
87c9defb-8f87-4f96-a5b7-63a97490f9d0,2024-07-28,2024-07,1.0
258b6347-0b47-4a7d-adf2-0fbdcdbe052f,2024-06-22,2024-06,1.0
b756c162-619d-42cb-82cf-09e26599a85b,2024-04-15,2024-04,1.0
0c6863e8-22ed-4fc4-bbd9-d34ee24cdf83,2023-12-29,2023-12,1.0
d4c89d8d-0dbf-4c56-a522-226d8b5b2e2a,2024-11-28,2024-11,1.0
be1e4c75-3a20-43d0-a43d-18ad1b5f5eda,2024-09-16,2024-09,1.0
2a6a7125-1fe3-48eb-96a5-9ea70ba1f703,2023-10-13,2023-10,1.0
c8649c5f-04b2-4b65-a58f-b53f9bad53de,2023-11-01,2023-11,1.0
22ca069a-e415-4f5f-a4ab-bb982cc68fdb,2024-12-07,2024-12,1.0
0b0a7474-33c0-4b17-a45d-e0f3e17cf25c,2023-12-24,2023-12,1.0
f8f71279-c596-4ec8-8f1a-002480dc3ee4,2023-10-08,2023-10,1.0
ad3ae733-b17f-4ada-aa12-ae4f970d7ad7,2024-07-10,2024-07,1.0
e06b29df-769e-47c4-b5a9-9da6ac541fb8,2023-12-20,2023-12,1.0
ddbd73e0-6a21-4025-9d5c-ad26eaa6d4d6,2023-10-25,2023-10,0.0
741b5956-8ac1-41bf-8d09-cc65b3888ec4,2023-03-22,2023-03,1.0
1f2577e8-fc5a-4bd5-a3ea-9b55ee5ff466,2023-09-20,2023-09,1.0
a1628398-2165-4db7-845b-2aa282b83080,2024-07-05,2024-07,1.0
720897cb-530d-44c4-a7ef-4b90bc633512,2023-10-06,2023-10,0.0
a4719d7b-3112-4b41-9f88-6f7fde8602ad,2024-08-23,2024-08,0.0
31bfbb92-4a96-4d78-86f9-9dbbec1af765,2024-06-27,2024-06,0.0
0b845768-6d83-4b17-86f0-0ba09cb8b35d,2023-04-13,2023-04,1.0
9a8fc43a-e812-49cc-b231-a13154c82dd3,2023-04-13,2023-04,1.0
e9c1b100-44c4-49c7-9bc8-a55705757a16,2024-07-17,2024-07,1.0
3b0b323b-e804-4c78-8de0-044bffde6e0b,2024-10-30,2024-10,1.0
e2648118-8d29-4f45-b31a-ee1f8a7dbf9b,2024-05-03,2024-05,1.0
6f090da8-4fc1-4f1b-b9c0-9d0ef27c0f91,2023-10-22,2023-10,1.0
c0eafbde-6388-43cc-9f9a-1f8679e7ac59,2023-04-02,2023-04,1.0
11aee8de-6bf4-42e6-9033-f67df52942b1,2023-02-08,2023-02,1.0
9ca393fc-76a1-4091-81b1-af019cdb6365,2023-06-30,2023-06,1.0
668bdcc8-a0f1-4f6b-9538-9f5adff10300,2024-02-11,2024-02,1.0
49fbf8cb-4d89-4fe3-8846-bb2122d2436c,2023-10-24,2023-10,
6d49b9ae-2daa-437b-9486-37e883c5da3c,2024-08-04,2024-08,1.0
c3f322ba-9706-4e4e-875c-f3481a44a11c,2023-12-10,2023-12,1.0
09ce4408-b83a-4217-8330-d7836a4ef26a,2024-07-10,2024-07,1.0
9126d573-f4b2-4056-98b0-9eb898267fff,2023-05-18,2023-05,1.0
925a7597-170f-4971-abdb-a81e7a9105b4,2023-07-17,2023-07,1.0
7d96f538-9d27-4f04-b906-a72a882cee1a,2024-04-14,2024-04,1.0
dad93a21-10f4-44e7-9070-e9d8d631dcd4,2023-01-15,2023-01,1.0
48122afb-a966-4b03-9743-20f3e54ed982,2024-08-04,2024-08,1.0
7eaff9ea-a64d-4bc4-8243-3c47f38fc146,2024-09-17,2024-09,1.0
6a506122-3a6d-4d39-a931-32d51ee916ba,2024-03-13,2024-03,1.0
3ea62ef4-33d0-4214-baa2-64e3ebd13fcb,2024-11-16,2024-11,0.0
49ed05d6-24c4-4b02-bc22-6c4e6570ef4b,2024-05-03,2024-05,1.0
7ddca810-f096-4c82-8ba4-31561c739b08,2023-09-25,2023-09,1.0
19542f01-9ec0-47e3-a643-76d61d4e002e,2023-10-01,2023-10,1.0
774f361d-af16-4d32-888f-1c97dee4e412,2024-08-09,2024-08,0.0
a30da901-cb63-4621-aa4b-8b2b85e010bc,2024-12-10,2024-12,0.0
8fd353e5-7d5f-4875-b4ef-c13cb50cb478,2024-04-21,2024-04,1.0
2f24874a-a3de-4fba-8ae4-09d4a0cb6917,2024-05-29,2024-05,1.0
3af3c8ad-4ea0-4053-91c5-5ebd6e8d18c1,2023-11-15,2023-11,1.0
dfd33175-3b40-4f52-a9ab-69285d43a4d2,2023-10-30,2023-10,1.0
808740ba-af66-4387-955c-379b206b1c62,2023-05-17,2023-05,1.0
8c372a78-8975-4d9a-9bd0-85e667403372,2024-09-12,2024-09,1.0
0495c5bf-b0ec-48cb-b663-8d3b81eec895,2024-04-27,2024-04,1.0
b0ac52d2-cbc6-4f40-9172-6d5b1c57962b,2023-08-12,2023-08,1.0
46da973e-ab7d-4ae0-98ec-648a3ef94e51,2024-09-02,2024-09,1.0
f14cb06f-0856-437a-ae2f-a52775b598e7,2024-04-02,2024-04,1.0
b2d442aa-5095-4d38-a054-bd3391bf4e85,2024-07-31,2024-07,0.0
407a2abd-a83b-404f-8a88-dbd0024c7066,2024-06-01,2024-06,0.0
22a6d47c-9ecd-4589-af46-4902b1ff98ea,2023-06-18,2023-06,1.0
15d19ead-da2f-4964-bbca-a9ea42e00af3,2023-04-30,2023-04,1.0
494d48df-60d0-4871-a261-434c52617cf5,2024-05-15,2024-05,0.0
29245859-4965-454d-84e0-370fffcc443b,2023-02-26,2023-02,1.0
df2ce706-04a8-4d01-bffe-e18b336c87ff,2024-04-12,2024-04,1.0
4820f5c1-5f44-44ba-a596-70dbc3db3473,2024-11-19,2024-11,1.0
3d7e0abc-78e7-48ef-a323-d805fec4ea11,2024-02-10,2024-02,
523233c1-5c5a-48ca-a791-fe1da6c2aa8c,2023-08-12,2023-08,1.0
7289c424-a813-4b28-8e5e-b1639cf4770e,2023-12-19,2023-12,1.0
46df1854-f938-4b0f-913f-fd28b3dda7d5,2023-03-03,2023-03,1.0
95f83317-f27c-4b15-a36b-71a671cde7ce,2024-04-28,2024-04,0.0
effdcff0-4bb5-4df7-9fb3-09ae5b3c6642,2023-05-19,2023-05,1.0
a3eab999-f75d-4848-a7b7-91b984ba4741,2024-10-23,2024-10,1.0
f356a194-ef9e-40f5-8538-b6fe7db0fe8b,2024-01-27,2024-01,1.0
3db83657-c0c5-48a6-ba12-13a93ddd3e16,2024-01-22,2024-01,1.0
abef22e2-597e-4867-a87f-8ccef50d0fa6,2024-11-08,2024-11,1.0
5e15d001-ad0e-40eb-8cce-7f9bc2df6d88,2023-12-23,2023-12,0.0
bbb699ba-82c8-4bbd-ae11-9f61d99ddff6,2024-02-07,2024-02,1.0
4f6a7a5c-763c-401c-9c4f-71ac8db47f0e,2023-08-17,2023-08,1.0
54cde9b0-32cf-470b-b69a-a3362606b3a1,2023-11-02,2023-11,1.0
209d79b5-b57b-408b-878f-fc4b68ee7da2,2024-03-10,2024-03,1.0
954dc3f3-3adc-4642-af75-4e7a62416de2,2023-09-11,2023-09,1.0
9fd11466-4efb-42d1-9fd8-3c3f8237cf63,2023-07-13,2023-07,1.0
bff23330-6ddb-435e-bbe1-6b03d4185400,2023-04-26,2023-04,0.0
60acd4b6-e6f7-4df6-96ea-54587fbd0e5c,2024-09-21,2024-09,1.0
ba4e0129-4f50-429b-90de-641d3963a9fb,2023-01-17,2023-01,0.0
64267886-2ba7-4664-af26-7811b6ea0006,2024-08-31,2024-08,0.0
4398440c-db4f-495b-afee-0e9e87683490,2024-12-21,2024-12,1.0
73fbcecf-8fa4-41f2-b781-a713047fd243,2023-02-15,2023-02,1.0
8f13cd89-8a4d-4914-bbc2-12fe21d136f6,2023-08-11,2023-08,1.0
682d9ff7-bd5b-46b3-bdf8-690df4b9919e,2023-05-24,2023-05,1.0
fae72358-be46-47f0-94e7-3f0cf89e29da,2024-08-12,2024-08,1.0
3d9dc92a-1274-4cf3-9848-482fa8f098ef,2024-11-19,2024-11,1.0
68534b3c-e471-4504-a04a-1238ecfec030,2023-05-27,2023-05,1.0
3823bfa3-d6ae-417a-8854-2abb52fa918b,2024-02-28,2024-02,1.0
47df80a4-0b51-4517-9ec6-2262c711ad2c,2024-08-28,2024-08,1.0
97df3f31-6156-4354-bd6c-db31cdd3f5b6,2024-10-03,2024-10,1.0
c52997dd-1161-46ec-9df3-7c3b3c7241a4,2023-02-18,2023-02,1.0
d5ba4df9-253c-4e7e-9032-f39e585ff840,2024-11-18,2024-11,1.0
c0588035-8819-48d2-9ae5-31a536cc21ff,2024-12-14,2024-12,1.0
2a62b7d8-7aef-4bff-95c0-a21c97ea30f1,2024-01-21,2024-01,0.0
ac26c45d-cd35-493d-be96-7146771277c5,2023-09-04,2023-09,1.0
91c2cc3d-efe1-436d-b005-1947103453d7,2024-12-25,2024-12,0.0
580d60fc-2c42-465e-b6a5-3f900640c9ee,2023-03-01,2023-03,1.0
481b5b1a-879d-434e-8461-e972dbec539a,2024-07-24,2024-07,1.0
73a55a91-bd13-4afb-853f-a96b735eed25,2023-09-19,2023-09,0.0
9b61962d-432f-44e5-b437-01d064c8498c,2024-04-05,2024-04,1.0
e5a54d84-c2aa-4864-8611-ff14f6fa2780,2023-07-15,2023-07,0.0
f6b0a1d2-43f0-462c-9b54-dcb9b2550e4f,2024-09-11,2024-09,1.0
256bebdd-2404-48a4-9fc4-b3e72d5f4759,2023-07-12,2023-07,1.0
9c327ae8-796e-479a-9e7e-8199314b361a,2024-11-18,2024-11,1.0
7d85e7d7-f955-4ffc-9831-7fb232ac74ae,2023-12-07,2023-12,1.0
7e7412d9-7035-4d6d-8eaa-9f32945163c8,2023-08-05,2023-08,1.0
45656a76-79f9-4f92-9d33-341b05d543d9,2023-05-01,2023-05,1.0
5e455b72-49be-4da8-9dd1-8d19c25d08ba,2023-09-06,2023-09,1.0
ede45a88-c4a3-48ed-a57d-c1d257a4a278,2024-02-11,2024-02,1.0
12ee2912-b186-462f-a5f8-f2589ecfb782,2023-10-17,2023-10,1.0
67f2494c-3216-47e4-90f9-be40e649d1c3,2024-01-03,2024-01,1.0
8dc30135-472d-461a-80c5-3c9fdcb94067,2024-05-24,2024-05,1.0
c6a0ae38-8e7b-4308-9309-75803654a543,2024-04-25,2024-04,1.0
04311292-6d30-4955-b6fc-a141a25ed32b,2023-07-28,2023-07,1.0
070e81d9-1f0a-43a8-b0d2-f7a82ce7e231,2024-07-30,2024-07,1.0
abe8fadb-fa4b-49df-be05-99c13ba7d35e,2023-01-17,2023-01,1.0
532f166e-3a79-4e8f-9668-be289a436bd8,2024-08-16,2024-08,1.0
c82a3dde-7884-46c7-85e8-a2e15a34edeb,2023-07-20,2023-07,1.0
0b80c4da-1d9e-432b-bd1b-91452e434793,2023-09-09,2023-09,1.0
e72455fc-fb4e-4df6-920d-0a1b727aed2a,2024-12-02,2024-12,1.0
df3ba712-10c1-46df-9a9b-033e0e2e8b1f,2024-05-15,2024-05,1.0
a014a117-cd35-4803-bd6e-f547c7641d47,2024-05-17,2024-05,1.0
d47975ec-d833-4d17-9ae0-2762e5056442,2023-12-27,2023-12,0.0
0b67f098-a868-4075-9112-a9ebeff07d9d,2024-05-15,2024-05,0.0
84ca81c4-fddf-4f32-a7c9-751535097695,2024-10-19,2024-10,1.0
1673d9bc-52c9-4908-bfda-e720849cf0a8,2023-03-18,2023-03,1.0
b678abe4-73be-4dda-80ad-ece94bc5610d,2023-01-07,2023-01,1.0
19e1828a-6087-4a31-8e73-7ed1b3588e38,2023-08-25,2023-08,0.0
598e9bf2-2e95-4da8-826c-bd2520c94d50,2023-08-12,2023-08,1.0
aee10aad-1d41-4cba-90b1-d00ebc6ae80d,2024-09-24,2024-09,1.0
66801bad-23fc-4f44-96e8-691789456102,2024-05-09,2024-05,1.0
2dd704a0-f0f3-4b89-9adb-6a252a24fbcc,2024-06-28,2024-06,1.0
39a6c01a-5985-41a8-bd3c-5d7bdb090f0f,2024-06-26,2024-06,1.0
ab7bd7a3-45bf-4acd-bbdf-7c46534fa4e9,2023-10-21,2023-10,0.0
0b90fb2e-110a-46b9-a03f-31ff7cd1b21a,2024-11-21,2024-11,1.0
1e3c1ee8-86b6-4258-8c11-0f83b319db91,2023-07-03,2023-07,0.0
7c35164d-9fba-4f4d-9b73-83b50ca363c5,2023-06-02,2023-06,0.0
04770405-0cf8-4f88-80f9-600b53eed83d,2023-09-16,2023-09,1.0
fd2c435c-e9c9-418c-99da-954265ae9699,2024-02-11,2024-02,0.0
3fc78352-3949-4e54-a8f1-fc8b16a8afaf,2024-04-15,2024-04,1.0
af976939-4926-4a8e-820f-42fc3aca7411,2023-08-20,2023-08,1.0
7076f59d-0444-4c22-86fc-bdfe3558b823,2023-03-24,2023-03,1.0
aaa550de-a0ae-4f69-9492-977a7b6e8668,2023-02-02,2023-02,0.0
9da70bbe-6e30-49cc-8713-2eec1f622ac7,2024-07-19,2024-07,1.0
cd59ec7b-4cac-4bb9-9b30-b290637ed7bf,2024-12-20,2024-12,0.0
6ff42889-a7e1-4b22-ae67-3f6a2b8e6472,2024-03-20,2024-03,1.0
0e213449-2a54-434d-a1c3-c202b2605e84,2023-04-08,2023-04,1.0
2d369673-bbe9-4f4c-9c46-719b0f1f6f17,2023-08-24,2023-08,0.0
8acb32a9-1dbb-477f-9db3-af913e39d0b3,2024-08-03,2024-08,1.0
eaa8f85d-adf3-43c4-90b6-6ca1d9664cb4,2023-03-18,2023-03,1.0
05cda1cf-08af-44c9-9a19-2d737575f74c,2024-07-10,2024-07,1.0
1a9cb213-e4ac-43bb-ab61-bc1dad769471,2023-11-19,2023-11,0.0
d6fa08bc-faf6-42de-be42-868fd4566a43,2023-05-28,2023-05,1.0
114f68f8-1818-4143-ad5c-e372b15d5aac,2024-02-12,2024-02,1.0
70ac3085-47bf-4423-80c8-d61a17d0de9c,2024-07-31,2024-07,0.0
8cac4c1b-51d1-45a3-a033-483ad5ba404d,2024-02-03,2024-02,1.0
345ddded-0aa5-4781-921b-03bc642a5079,2024-01-29,2024-01,1.0
1f25f350-316d-4ecb-8401-1788d0f7c4a6,2024-12-06,2024-12,1.0
13d19ba2-47c0-4ff5-9687-b31d73160bd9,2023-12-21,2023-12,0.0
68398035-badd-4a2a-bbb3-edcdd522a229,2023-03-19,2023-03,1.0
b14ad773-39f2-436a-bdfc-a84f8e916009,2024-09-01,2024-09,1.0
6429e972-5220-4e3e-974f-1b7a1c87f3bd,2023-01-31,2023-01,1.0
2e2d4623-c594-4861-85db-5bf23018991b,2024-04-06,2024-04,1.0
609dc4d1-46e9-46bb-8240-3bb973547f5f,2024-01-20,2024-01,1.0
68172c55-8b2e-4a70-9b02-3e156ace3f7c,2024-11-07,2024-11,1.0
700f8c59-a5a7-45fa-8a72-d794549c2819,2023-10-30,2023-10,1.0
7282e6c9-5713-400d-a595-c735535aecbe,2023-03-26,2023-03,1.0
bd2877d7-ad32-45e9-b344-d7bb77509b21,2024-10-11,2024-10,0.0
caa48538-7845-4a5d-92ee-468dc54860c2,2024-01-05,2024-01,
44b33ef8-761a-4438-a6cd-83cee77ce443,2023-11-12,2023-11,1.0
a60c9490-b656-4926-9d27-890bed62c2e6,2023-04-15,2023-04,0.0
c3ffea0c-85da-4600-8070-ac0aa481ddfb,2024-04-04,2024-04,1.0
ac2bdc5b-fca0-4bc4-a1ba-afef769b296b,2023-04-16,2023-04,0.0
60d882d1-d5bb-4949-8165-3faa99cc847c,2023-04-06,2023-04,1.0
83c67b60-2c2a-459f-8e4f-a2201e711bb8,2024-01-30,2024-01,0.0
751c1975-ee9c-4aa8-8ed3-7b1d3174683d,2023-03-28,2023-03,1.0
8bed9f07-6586-4cd0-97f6-f6b9fcc7f838,2023-09-06,2023-09,1.0
d1b759c3-bbd5-4ce5-b660-5575d6fe828d,2024-01-25,2024-01,0.0
f08f7ffd-0c80-433c-ab84-cc47ea0e28bd,2023-10-02,2023-10,1.0
13f3a324-390f-4237-afe1-b00124637da4,2024-03-21,2024-03,1.0
008c82d3-675d-433b-981f-f759093c07b0,2023-03-20,2023-03,1.0
8e10cf71-f351-443d-8239-ee505f52abdf,2024-10-02,2024-10,1.0
9afcf927-111f-4ad4-a320-617b4d5df29b,2024-04-13,2024-04,0.0
8bfe86cd-b2ed-4bcf-922e-3958e54165bb,2024-02-10,2024-02,1.0
e8a0aa44-a5f2-4e30-a691-774ba3ad6092,2023-12-04,2023-12,1.0
b4b67cdb-8885-4f09-8266-791cdd8d5963,2024-10-28,2024-10,1.0
e16b10a0-c4a9-4a63-8b09-9db889958a0d,2023-11-25,2023-11,1.0
8a1b4ae3-d3f3-4b62-991a-175131cd9336,2024-05-05,2024-05,1.0
05c04be1-b6a6-43c9-950a-fa48f00d4e6f,2023-11-23,2023-11,1.0
61ac5597-eaa3-46e2-9163-fb28bfa3ec2d,2024-05-17,2024-05,1.0
20417cd0-eec3-47e7-a815-bbb1fec48022,2023-11-30,2023-11,1.0
1adddcfc-ac69-4cb6-ad0c-f732ac5c3af0,2024-02-07,2024-02,1.0
dae869db-7f92-4476-9eea-1d83df40172c,2023-07-24,2023-07,1.0
a04a738d-c25d-4fea-a2f5-02ede26733a9,2024-11-29,2024-11,1.0
0cd75131-67f8-468b-a9e8-8c84d9364cd6,2024-04-17,2024-04,1.0
03497a37-5a26-49df-94a9-3dc3f79d2030,2023-10-26,2023-10,1.0
596f0339-5da1-495d-ba06-bfc8acd55ad2,2024-02-23,2024-02,1.0
3baa6378-2f21-472d-9fb5-d2a74b0aee70,2023-11-07,2023-11,0.0
e6c1f79f-101a-4f09-bc9f-75568c248440,2024-03-09,2024-03,1.0
b4abc5e8-a819-4174-b7bc-62fe7c1b54af,2024-09-04,2024-09,1.0
4f3e8c92-5575-439e-b68e-5b6f25f8323a,2024-06-02,2024-06,1.0
518db965-24a3-4bd0-b4d9-5d126b2fbe49,2024-03-04,2024-03,1.0
7c23e27d-5cd0-4204-bd9c-286e4c083283,2024-01-04,2024-01,1.0
85b3cb43-a6df-4eb6-b48f-3ca1a2dbb1fc,2024-08-31,2024-08,1.0
2f3af7b0-3d56-4759-b43a-dd8294425e20,2023-09-12,2023-09,1.0
ebfa84c3-b5f4-4ad8-92c4-293102d71133,2024-10-24,2024-10,1.0
ab641596-a58c-4e7a-947c-9cc665485919,2024-10-22,2024-10,1.0
f8b51c65-fa1b-4ca4-935a-da84b0e2becc,2023-12-06,2023-12,1.0
3639bcd5-3e6e-44b8-8824-2ba2c1d56d96,2023-01-11,2023-01,0.0
d1df89a6-dfab-43c9-8cbb-935157bd7569,2024-06-15,2024-06,1.0
fc286b19-8c11-4883-bca8-080d7b7ea199,2023-08-15,2023-08,1.0
cf6deba4-c2da-4099-8d46-e70c7f398072,2024-11-26,2024-11,1.0
f30f9c4b-9334-491c-93e8-5e18ffaef909,2023-12-20,2023-12,1.0
dadf8591-b5dc-4bd8-b28c-01f01d3a121b,2023-10-30,2023-10,1.0
b794ad72-69a5-403c-b36f-3d111f5417db,2023-04-29,2023-04,1.0
f54503a1-6c78-4627-af05-ca29baeeeb51,2023-12-23,2023-12,1.0
3cbef170-1048-4cb2-867e-0131662fc686,2023-07-31,2023-07,1.0
91296de3-edf0-4d20-9269-1f14edd33fa5,2023-04-10,2023-04,1.0
23f082a7-70bb-44a7-be36-c835ddaebc57,2023-11-23,2023-11,0.0
1b5dbf8b-6313-4632-b81a-7083b85e9eeb,2024-12-28,2024-12,0.0
bce72964-0dc2-4679-b83b-4a71b4708c1e,2024-10-25,2024-10,0.0
7109838a-c575-4345-9e6e-8006f3eb8cff,2023-09-07,2023-09,1.0
e6d5c668-0da5-4488-8e9c-94af2af5afd9,2023-12-05,2023-12,1.0
4429aa4f-e3c1-432a-824c-183166c26e3e,2023-08-26,2023-08,1.0
de8f75a7-4824-48e3-9775-68a1cc2885f2,2023-07-10,2023-07,1.0
85bdd6cd-eca8-46e0-9e15-5f38759eda03,2023-01-30,2023-01,1.0
8f49a35b-a0fb-4fd8-ad72-ef129004749e,2024-04-05,2024-04,1.0
ef3697b1-54c1-45ab-a5ef-da130ed4f9cf,2024-12-22,2024-12,0.0
1c2872d5-f05c-4e80-913f-ec966c182589,2024-12-21,2024-12,1.0
9dfac621-b0ff-43b3-b3c1-7a5031ed301e,2023-04-15,2023-04,1.0
2bc27f25-3c50-4ad6-bebf-7d3ca622ff35,2024-01-10,2024-01,1.0
5f158ebe-1a91-41b1-aaad-de5302ab8afc,2023-09-26,2023-09,1.0
4f33b7b9-930b-4761-99d8-2044b6806c0c,2024-10-16,2024-10,1.0
a7cec713-ea91-4fe6-868b-5554664c1faf,2024-02-06,2024-02,1.0
62c615fa-78e4-4ea3-a571-fcc47e371628,2024-04-13,2024-04,1.0
c9068cc7-de98-470d-aca9-74da12e9d29c,2024-12-23,2024-12,1.0
ff22a61a-4c67-4024-a26c-c7ef0ff4ecfb,2024-08-27,2024-08,0.0
74b50386-9ed3-4140-99cf-5e853291907b,2023-05-01,2023-05,0.0
c0fe90ae-a811-4469-b483-42884b0d67af,2024-01-18,2024-01,1.0
6e0f9257-7149-4835-97a0-d42d9eaa47c8,2024-03-04,2024-03,1.0
4a2252cf-83d2-4e7f-ae06-3cdd1fb5cd99,2024-03-09,2024-03,0.0
723f8600-08a7-4fb3-8b95-6c1a36bdd744,2024-12-11,2024-12,1.0
b55866f8-a160-465d-b629-3944faa6a731,2023-06-27,2023-06,1.0
8ac9e3e4-b2b5-44d4-96af-c45324120f15,2023-05-24,2023-05,0.0
780eaae8-caa4-427a-9c81-6d12f6a20abb,2024-09-26,2024-09,0.0
cffdfbb3-06d1-4d01-8ad7-d68ad242b601,2023-01-10,2023-01,1.0
fffcb6f9-e36d-4d25-9175-838b4c642739,2024-01-29,2024-01,1.0
248067e3-00d1-47df-b40b-2f9b59f28f5f,2024-05-21,2024-05,1.0
2da3bf8d-1f17-4c73-af6e-4b8b193afcda,2024-12-28,2024-12,1.0
425bc529-ed9a-4814-8de5-602c758dd831,2023-03-26,2023-03,1.0
13380d07-4b61-4106-a546-a986b316e7fd,2023-08-14,2023-08,1.0
72b10968-8254-4869-8773-3e8d35dc30b1,2024-07-04,2024-07,1.0
f4d0b9cc-1226-40f6-99f0-4688d98981f3,2024-08-02,2024-08,1.0
798cc1de-7c63-4dd8-8487-6df6b9b04346,2024-07-16,2024-07,1.0
9367cace-0118-477e-9d1b-cb9e0ae8faf6,2023-10-02,2023-10,1.0
01d39bc0-9f15-4889-b359-89bc8de51fc0,2024-01-11,2024-01,1.0
6421696d-dda0-4a58-b523-fad8349270a2,2024-03-27,2024-03,1.0
3dbfe0d0-a8ba-4684-87a2-006d9507d5e4,2023-04-15,2023-04,1.0
ada341c2-b073-4434-a4be-468d7e754864,2023-09-11,2023-09,1.0
a7155c82-7fca-4188-9e14-4c013148a3e3,2024-04-05,2024-04,1.0
6c74d612-d02b-4dab-bbcf-3cf411ce1c88,2023-03-31,2023-03,1.0
e26893bf-d978-47dc-8518-83b5d3da08af,2023-08-31,2023-08,0.0
3c8b06db-fdab-4739-b0a3-4903de526f56,2024-12-06,2024-12,1.0
00de313a-faba-46c8-aff3-2748323c28c6,2024-10-09,2024-10,1.0
e01a3f09-a857-4d6c-ad96-2ee3f30fcf83,2023-07-31,2023-07,1.0
c2a68de3-e05f-4ca1-a1e0-afaac5caff70,2024-08-06,2024-08,1.0
79c57808-3676-4f67-9d0a-3890216641f3,2024-07-05,2024-07,0.0
da77abe2-cc02-4466-83a1-cf8bdb6c5257,2023-10-27,2023-10,1.0
5cad92cd-7b53-4f71-9d34-0b609d862cc1,2024-06-10,2024-06,1.0
43d1605a-0544-4475-95f1-b6ddb9ed5442,2023-04-08,2023-04,0.0
2fdf56f4-50c0-4660-89f1-7b5707bc0606,2024-02-26,2024-02,1.0
00d5831a-dc19-41a5-8f41-8567927245da,2024-11-02,2024-11,0.0
649c33d2-d4de-41f9-bd73-8effe26c76cc,2023-09-13,2023-09,0.0
3b929d05-be24-4fdc-bcdb-c1fa44af85b4,2023-09-11,2023-09,1.0
c95fe7c3-ede5-4c11-b883-a75cd7614b88,2024-05-16,2024-05,0.0
f29c4677-c2e0-4469-9e0f-40bb4af8f441,2024-10-04,2024-10,1.0
b8f10595-8759-49cf-b6c0-0cccc3fa1680,2024-10-10,2024-10,1.0
0d62091e-514c-4722-b98d-f701cb7fe1b3,2024-02-17,2024-02,1.0
a138d2ad-825d-4c10-99a8-3be2121b1e4a,2024-01-13,2024-01,1.0
e44a5703-49dc-404b-8df8-f1e255a1c55f,2024-08-18,2024-08,0.0
6c1a0bff-5985-4446-b76e-619c15dfd3e6,2023-04-06,2023-04,1.0
84d16a8e-c058-41d7-a10e-35cb8c096121,2024-11-11,2024-11,1.0
8c81ee27-fde6-4154-bbb6-284fa5881891,2024-07-01,2024-07,1.0
3cf4db64-4dd6-4e1e-bae9-81dc94355fd8,2023-08-05,2023-08,1.0
38e34431-04fc-4678-adfa-41897d8f609e,2023-10-18,2023-10,1.0
f31adb25-6742-4fca-bbeb-134fae349600,2024-08-02,2024-08,1.0
c6f14691-c6f5-4052-84ed-4eb5109d6663,2024-11-29,2024-11,1.0
c7cbf115-ec78-497d-baea-acd85c9f1c6e,2024-10-03,2024-10,1.0
11e5f53b-caa5-475a-9fdd-d2011d6c0dd1,2023-05-08,2023-05,1.0
7b752d17-862f-4107-b079-24d5785f5583,2024-04-12,2024-04,0.0
6d197a6d-4e5e-472a-a0db-1d5b76e85e55,2023-07-27,2023-07,1.0
3608936e-e7cd-4482-9f6f-78909dc91d50,2024-10-27,2024-10,1.0
00a893c9-42c8-49c5-8f38-62a75169ff99,2023-10-08,2023-10,0.0
df637022-0e37-46c4-adfe-39d1cada9230,2023-03-26,2023-03,1.0
fab509a3-4392-4585-bd57-3169cf33bbef,2023-06-19,2023-06,0.0
2e05cb2a-5820-4225-823e-c05a08678bba,2024-12-17,2024-12,1.0
ce04b001-ce60-4e8c-8387-4327027591ee,2023-04-04,2023-04,
3590faf5-73e6-431a-b0b7-3cebd9abdc96,2024-05-03,2024-05,0.0
5067c34e-a758-4ebf-beb7-8cf6a626e9ca,2024-06-15,2024-06,
a36f0757-eb03-443a-87ac-66de32d057fb,2024-12-13,2024-12,1.0
cbbd4f71-ddd7-465d-a195-542a29d32446,2024-03-08,2024-03,1.0
27df4187-50c8-4645-9346-ac2690908948,2023-08-23,2023-08,1.0
90647e58-717e-47fe-9bac-6c1bf71bdf15,2023-04-15,2023-04,0.0
39b0c8c0-3ea7-4f32-96c0-ab65815c0d48,2023-11-03,2023-11,0.0
632028c6-9537-408c-aa8a-cbf76b4c2782,2023-05-17,2023-05,1.0
021c42d4-dd27-4913-bb7b-8389728b663f,2023-03-12,2023-03,
d1357324-6bb0-4e02-b36f-ea02737751e9,2024-10-27,2024-10,0.0
77d0e21b-5c0d-4d28-92e9-a89f5eec8c47,2023-08-07,2023-08,1.0
b5f1aec4-0041-40f9-8469-ea98caba8864,2024-02-26,2024-02,1.0
a2de4fa3-ae91-4922-a971-6aa2c656cec9,2023-08-11,2023-08,0.0
434880f6-7e6f-420f-a858-f15969db9f3d,2023-05-07,2023-05,1.0
0fa747f1-78dc-46f6-876e-af547e7bfe84,2024-03-15,2024-03,1.0
029fd5ac-97b7-412f-9e25-8249e18318fe,2023-10-11,2023-10,1.0
5da31434-62f3-4e7b-9221-9d29f5bb1740,2024-09-07,2024-09,1.0
